purchase_order_id,product_id,supplier_id,supplier_name,order_date,expected_delivery_date,order_quantity,unit_cost,total_cost,status
PO-002365,OFF-EN-10003798,SUP-OFF-01,Pinnacle Paper & Office,2017-11-19,2017-11-26,17,$2.60,$44.20,Closed
PO-003306,OFF-PA-10004735,SUP-OFF-01,Pinnacle Paper & Office,2017-11-19,2017-11-25,14,$9.03,$126.42,Closed
PO-000308,FUR-CH-10003774,SUP-FUR-03,Summit Office Interiors,2017-11-20,2017-12-05,17,$49.92,$848.64,Closed
PO-002465,OFF-FA-10002983,SUP-OFF-04,Evergreen Office Goods,2017-11-20,2017-11-30,14,$2.64,$36.96,Closed - Split Delivery
PO-002678,OFF-LA-10004689,SUP-OFF-02,Metro Stationery Co.,2017-11-20,2017-11-27,21,$2.57,$53.97,Closed
PO-002760,OFF-PA-10000418,SUP-OFF-03,Prime Workplace Essentials,2017-11-20,2017-11-27,12,$35.24,$422.88,Closed - Split Delivery
PO-003610,OFF-ST-10003324,SUP-OFF-04,Evergreen Office Goods,2017-11-20,2017-11-29,10,$21.48,$214.80,Closed
PO-003613,OFF-ST-10003327,SUP-OFF-02,Metro Stationery Co.,2017-11-20,2017-11-25,20,$5.58,$111.60,Closed
PO-004135,TEC-AC-10004803,SUP-TEC-04,CoreLink Systems,2017-11-20,2017-12-02,15,$10.45,$156.75,Closed - Split Delivery
PO-000051,FUR-BO-10002598,SUP-FUR-01,Northwood Furnishings,2017-11-21,2017-12-03,24,$32.10,$770.40,Closed
PO-000313,FUR-CH-10003817,SUP-FUR-01,Northwood Furnishings,2017-11-21,2017-12-03,20,$35.97,$719.40,Closed
PO-002723,OFF-PA-10000232,SUP-OFF-04,Evergreen Office Goods,2017-11-21,2017-11-30,12,$1.86,$22.32,Closed
PO-001802,OFF-BI-10001524,SUP-OFF-01,Pinnacle Paper & Office,2017-11-22,2017-11-30,12,$9.57,$114.84,Closed - Split Delivery
PO-002020,OFF-BI-10003196,SUP-OFF-02,Metro Stationery Co.,2017-11-22,2017-11-28,23,$1.01,$23.23,Closed
PO-003815,TEC-AC-10000387,SUP-TEC-01,Vertex Tech Distribution,2017-11-22,2017-12-02,12,$5.49,$65.88,Closed
PO-000584,FUR-FU-10002088,SUP-FUR-01,Northwood Furnishings,2017-11-23,2017-12-08,14,$4.85,$67.90,Closed
PO-000179,FUR-CH-10001394,SUP-FUR-02,Atlas Workspace Supply,2017-11-24,2017-12-06,23,$118.96,"$2,736.08",Closed
PO-000480,FUR-FU-10000965,SUP-FUR-01,Northwood Furnishings,2017-11-24,2017-12-13,12,$17.29,$207.48,Closed
PO-000704,FUR-FU-10003535,SUP-FUR-02,Atlas Workspace Supply,2017-11-24,2017-12-10,14,$32.16,$450.24,Closed
PO-001155,OFF-AP-10002765,SUP-OFF-03,Prime Workplace Essentials,2017-11-24,2017-12-02,12,$7.43,$89.16,Closed
PO-001495,OFF-AR-10003405,SUP-OFF-01,Pinnacle Paper & Office,2017-11-24,2017-11-29,21,$6.09,$127.89,Closed
PO-002553,OFF-LA-10001404,SUP-OFF-04,Evergreen Office Goods,2017-11-24,2017-12-03,15,$1.22,$18.30,Closed
PO-002726,OFF-PA-10000241,SUP-OFF-04,Evergreen Office Goods,2017-11-24,2017-12-02,12,$12.97,$155.64,Closed
PO-002901,OFF-PA-10001609,SUP-OFF-04,Evergreen Office Goods,2017-11-24,2017-12-02,23,$3.54,$81.42,Closed
PO-003321,OFF-PA-10004971,SUP-OFF-04,Evergreen Office Goods,2017-11-24,2017-11-29,22,$2.26,$49.72,Closed
PO-004009,TEC-AC-10003023,SUP-TEC-04,CoreLink Systems,2017-11-24,2017-12-06,19,$13.59,$258.21,Closed
PO-004138,TEC-AC-10004855,SUP-TEC-03,Apex Digital Wholesale,2017-11-24,2017-12-01,25,$16.02,$400.50,Closed
PO-003300,OFF-PA-10004675,SUP-OFF-02,Metro Stationery Co.,2017-11-25,2017-11-29,18,$1.64,$29.52,Closed
PO-004112,TEC-AC-10004518,SUP-TEC-01,Vertex Tech Distribution,2017-11-25,2017-12-02,16,$50.41,$806.56,Closed
PO-004185,TEC-MA-10000418,SUP-TEC-04,CoreLink Systems,2017-11-25,2017-12-06,25,"$1,070.25","$26,756.25",Closed
PO-001648,OFF-BI-10000145,SUP-OFF-01,Pinnacle Paper & Office,2017-11-26,2017-12-03,21,$1.16,$24.36,Closed
PO-001708,OFF-BI-10000666,SUP-OFF-03,Prime Workplace Essentials,2017-11-26,2017-12-03,22,$16.25,$357.50,Closed
PO-000559,FUR-FU-10001889,SUP-FUR-02,Atlas Workspace Supply,2017-11-27,2017-12-08,10,$6.54,$65.40,Closed
PO-000844,FUR-FU-10004960,SUP-FUR-01,Northwood Furnishings,2017-11-27,2017-12-14,11,$13.65,$150.15,Closed
PO-003668,OFF-ST-10004337,SUP-OFF-04,Evergreen Office Goods,2017-11-27,2017-12-07,13,$30.84,$400.92,Closed
PO-004124,TEC-AC-10004633,SUP-TEC-02,BlueCircuit Supply,2017-11-27,2017-12-14,21,$2.69,$56.49,Closed
PO-004439,TEC-PH-10001944,SUP-TEC-01,Vertex Tech Distribution,2017-11-27,2017-12-09,25,$186.95,"$4,673.75",Closed - Split Delivery
PO-001871,OFF-BI-10001890,SUP-OFF-01,Pinnacle Paper & Office,2017-11-28,2017-12-06,13,$1.02,$13.26,Closed
PO-002489,OFF-FA-10004076,SUP-OFF-01,Pinnacle Paper & Office,2017-11-28,2017-12-05,12,$1.00,$12.00,Closed
PO-003540,OFF-ST-10002301,SUP-OFF-01,Pinnacle Paper & Office,2017-11-28,2017-12-05,15,$5.00,$75.00,Closed
PO-003646,OFF-ST-10003805,SUP-OFF-03,Prime Workplace Essentials,2017-11-28,2017-12-06,24,$130.30,"$3,127.20",Closed
PO-003674,OFF-ST-10004459,SUP-OFF-03,Prime Workplace Essentials,2017-11-28,2017-12-01,13,$89.19,"$1,159.47",Closed
PO-004668,TEC-PH-10004539,SUP-TEC-04,CoreLink Systems,2017-11-28,2017-12-08,21,$142.74,"$2,997.54",Closed
PO-000254,FUR-CH-10002647,SUP-FUR-04,Cedar Contract Goods,2017-12-01,2017-12-18,22,$25.61,$563.42,Closed
PO-000350,FUR-CH-10004477,SUP-FUR-01,Northwood Furnishings,2017-12-01,2017-12-14,21,$37.86,$795.06,Closed
PO-000442,FUR-FU-10000448,SUP-FUR-02,Atlas Workspace Supply,2017-12-01,2017-12-20,17,$11.54,$196.18,Closed
PO-001166,OFF-AP-10002945,SUP-OFF-02,Metro Stationery Co.,2017-12-01,2017-12-11,20,$142.39,"$2,847.80",Closed - Split Delivery
PO-002288,OFF-EN-10001219,SUP-OFF-03,Prime Workplace Essentials,2017-12-01,2017-12-11,16,$4.01,$64.16,Closed
PO-003271,OFF-PA-10004438,SUP-OFF-02,Metro Stationery Co.,2017-12-01,2017-12-09,16,$3.42,$54.72,Closed
PO-003537,OFF-ST-10002292,SUP-OFF-03,Prime Workplace Essentials,2017-12-01,2017-12-12,25,$137.79,"$3,444.75",Closed
PO-004609,TEC-PH-10003811,SUP-TEC-01,Vertex Tech Distribution,2017-12-01,2017-12-15,14,$44.33,$620.62,Closed
PO-000080,FUR-BO-10003893,SUP-FUR-04,Cedar Contract Goods,2017-12-02,2017-12-16,12,$54.67,$656.04,Closed
PO-000666,FUR-FU-10003026,SUP-FUR-04,Cedar Contract Goods,2017-12-02,2017-12-13,13,$2.78,$36.14,Closed
PO-001704,OFF-BI-10000632,SUP-OFF-04,Evergreen Office Goods,2017-12-02,2017-12-12,20,$14.81,$296.20,Closed
PO-002176,OFF-BI-10004236,SUP-OFF-02,Metro Stationery Co.,2017-12-02,2017-12-10,24,$7.99,$191.76,Closed - Split Delivery
PO-002181,OFF-BI-10004318,SUP-OFF-01,Pinnacle Paper & Office,2017-12-02,2017-12-08,17,$92.98,"$1,580.66",Closed - Split Delivery
PO-003044,OFF-PA-10002464,SUP-OFF-01,Pinnacle Paper & Office,2017-12-02,2017-12-14,19,$6.11,$116.09,Closed
PO-003528,OFF-ST-10002214,SUP-OFF-03,Prime Workplace Essentials,2017-12-02,2017-12-09,13,$3.32,$43.16,Closed
PO-004308,TEC-PH-10000441,SUP-TEC-02,BlueCircuit Supply,2017-12-02,2017-12-10,23,$76.48,"$1,759.04",Closed
PO-000271,FUR-CH-10002965,SUP-FUR-04,Cedar Contract Goods,2017-12-03,2017-12-23,16,$106.01,"$1,696.16",Closed
PO-000489,FUR-FU-10001085,SUP-FUR-01,Northwood Furnishings,2017-12-03,2017-12-20,18,$5.06,$91.08,Closed
PO-000913,FUR-TA-10002228,SUP-FUR-04,Cedar Contract Goods,2017-12-03,2017-12-20,23,$94.40,"$2,171.20",Closed
PO-001251,OFF-AR-10000246,SUP-OFF-01,Pinnacle Paper & Office,2017-12-03,2017-12-07,13,$1.44,$18.72,Closed
PO-003495,OFF-ST-10001558,SUP-OFF-04,Evergreen Office Goods,2017-12-03,2017-12-11,23,$5.92,$136.16,Closed
PO-003683,OFF-ST-10004634,SUP-OFF-04,Evergreen Office Goods,2017-12-03,2017-12-09,18,$7.45,$134.10,Closed
PO-001017,OFF-AP-10000252,SUP-OFF-03,Prime Workplace Essentials,2017-12-04,2017-12-08,14,$3.31,$46.34,Closed
PO-001664,OFF-BI-10000301,SUP-OFF-02,Metro Stationery Co.,2017-12-04,2017-12-12,20,$2.11,$42.20,Closed - Split Delivery
PO-002229,OFF-BI-10004656,SUP-OFF-03,Prime Workplace Essentials,2017-12-04,2017-12-13,13,$1.91,$24.83,Closed
PO-003390,OFF-ST-10000676,SUP-OFF-02,Metro Stationery Co.,2017-12-04,2017-12-11,13,$25.65,$333.45,Closed
PO-003463,OFF-ST-10001418,SUP-OFF-02,Metro Stationery Co.,2017-12-04,2017-12-15,25,$31.89,$797.25,Closed - Split Delivery
PO-001959,OFF-BI-10002735,SUP-OFF-02,Metro Stationery Co.,2017-12-05,2017-12-14,25,$21.32,$533.00,Closed
PO-002073,OFF-BI-10003656,SUP-OFF-03,Prime Workplace Essentials,2017-12-05,2017-12-11,19,$56.96,"$1,082.24",Closed
PO-001837,OFF-BI-10001636,SUP-OFF-01,Pinnacle Paper & Office,2017-12-06,2017-12-10,13,$1.95,$25.35,Closed
PO-001855,OFF-BI-10001721,SUP-OFF-04,Evergreen Office Goods,2017-12-06,2017-12-13,23,$9.06,$208.38,Closed
PO-002182,OFF-BI-10004318,SUP-OFF-01,Pinnacle Paper & Office,2017-12-06,2017-12-12,21,$92.98,"$1,952.58",Closed
PO-002919,OFF-PA-10001736,SUP-OFF-02,Metro Stationery Co.,2017-12-06,2017-12-17,25,$15.45,$386.25,Closed
PO-004516,TEC-PH-10002645,SUP-TEC-04,CoreLink Systems,2017-12-06,2017-12-16,17,$106.21,"$1,805.57",Closed
PO-004533,TEC-PH-10002834,SUP-TEC-01,Vertex Tech Distribution,2017-12-06,2017-12-12,14,$383.40,"$5,367.60",Closed - Split Delivery
PO-003179,OFF-PA-10003673,SUP-OFF-02,Metro Stationery Co.,2017-12-07,2017-12-14,19,$4.05,$76.95,Closed
PO-000715,FUR-FU-10003664,SUP-FUR-03,Summit Office Interiors,2017-12-08,2017-12-23,25,$248.37,"$6,209.25",Closed - Split Delivery
PO-001466,OFF-AR-10003056,SUP-OFF-01,Pinnacle Paper & Office,2017-12-08,2017-12-14,18,$1.38,$24.84,Closed - Split Delivery
PO-003052,OFF-PA-10002552,SUP-OFF-02,Metro Stationery Co.,2017-12-08,2017-12-12,19,$1.48,$28.12,Closed
PO-003063,OFF-PA-10002615,SUP-OFF-01,Pinnacle Paper & Office,2017-12-08,2017-12-16,25,$4.97,$124.25,Closed
PO-003375,OFF-ST-10000615,SUP-OFF-04,Evergreen Office Goods,2017-12-08,2017-12-19,21,$6.21,$130.41,Closed
PO-000919,FUR-TA-10002530,SUP-FUR-02,Atlas Workspace Supply,2017-12-09,2017-12-24,16,$94.40,"$1,510.40",Closed
PO-001120,OFF-AP-10002311,SUP-OFF-04,Evergreen Office Goods,2017-12-09,2017-12-18,13,$18.64,$242.32,Closed
PO-003022,OFF-PA-10002250,SUP-OFF-02,Metro Stationery Co.,2017-12-09,2017-12-16,14,$4.10,$57.40,Closed
PO-000272,FUR-CH-10002965,SUP-FUR-04,Cedar Contract Goods,2017-12-10,2017-12-31,25,$106.01,"$2,650.25",Closed - Split Delivery
PO-000290,FUR-CH-10003379,SUP-FUR-01,Northwood Furnishings,2017-12-10,2017-12-19,17,$169.47,"$2,880.99",Closed
PO-001853,OFF-BI-10001718,SUP-OFF-02,Metro Stationery Co.,2017-12-10,2017-12-21,19,$25.28,$480.32,Closed
PO-002074,OFF-BI-10003656,SUP-OFF-03,Prime Workplace Essentials,2017-12-10,2017-12-15,12,$56.96,$683.52,Closed
PO-002800,OFF-PA-10000659,SUP-OFF-02,Metro Stationery Co.,2017-12-10,2017-12-18,24,$10.95,$262.80,Closed
PO-004020,TEC-AC-10003038,SUP-TEC-04,CoreLink Systems,2017-12-10,2017-12-23,14,$4.93,$69.02,Closed
PO-001301,OFF-AR-10000914,SUP-OFF-02,Metro Stationery Co.,2017-12-11,2017-12-15,25,$4.08,$102.00,Closed
PO-001989,OFF-BI-10002897,SUP-OFF-04,Evergreen Office Goods,2017-12-11,2017-12-15,10,$2.74,$27.40,Closed
PO-002405,OFF-FA-10000304,SUP-OFF-03,Prime Workplace Essentials,2017-12-11,2017-12-19,17,$1.00,$17.00,Closed - Split Delivery
PO-000836,FUR-FU-10004864,SUP-FUR-01,Northwood Furnishings,2017-12-12,2017-12-23,22,$24.74,$544.28,Closed
PO-000858,FUR-TA-10000577,SUP-FUR-03,Summit Office Interiors,2017-12-13,2017-12-25,14,$129.82,"$1,817.48",Closed
PO-001862,OFF-BI-10001759,SUP-OFF-02,Metro Stationery Co.,2017-12-13,2017-12-24,14,$4.50,$63.00,Closed - Split Delivery
PO-003906,TEC-AC-10001772,SUP-TEC-02,BlueCircuit Supply,2017-12-13,2017-12-24,25,$10.81,$270.25,Closed
PO-004697,TEC-PH-10004912,SUP-TEC-03,Apex Digital Wholesale,2017-12-13,2017-12-21,15,$20.33,$304.95,Closed
PO-000581,FUR-FU-10002045,SUP-FUR-03,Summit Office Interiors,2017-12-14,2017-12-26,25,$38.51,$962.75,Closed
PO-001659,OFF-BI-10000279,SUP-OFF-03,Prime Workplace Essentials,2017-12-14,2017-12-26,14,$2.45,$34.30,Closed
PO-002416,OFF-FA-10000621,SUP-OFF-01,Pinnacle Paper & Office,2017-12-14,2017-12-20,15,$3.78,$56.70,Closed
PO-003500,OFF-ST-10001590,SUP-OFF-02,Metro Stationery Co.,2017-12-14,2017-12-19,12,$10.66,$127.92,Closed
PO-003679,OFF-ST-10004507,SUP-OFF-03,Prime Workplace Essentials,2017-12-14,2017-12-23,17,$8.02,$136.34,Closed
PO-001655,OFF-BI-10000201,SUP-OFF-03,Prime Workplace Essentials,2017-12-15,2017-12-22,17,$1.00,$17.00,Closed - Split Delivery
PO-001236,OFF-AP-10004859,SUP-OFF-01,Pinnacle Paper & Office,2017-12-16,2017-12-20,21,$5.53,$116.13,Closed
PO-003879,TEC-AC-10001445,SUP-TEC-02,BlueCircuit Supply,2017-12-16,2017-12-28,11,$1.36,$14.96,Closed
PO-001692,OFF-BI-10000545,SUP-OFF-02,Metro Stationery Co.,2017-12-17,2017-12-23,21,$319.73,"$6,714.33",Closed
PO-000920,FUR-TA-10002530,SUP-FUR-02,Atlas Workspace Supply,2017-12-18,2018-01-06,24,$94.40,"$2,265.60",Closed
PO-001717,OFF-BI-10000778,SUP-OFF-04,Evergreen Office Goods,2017-12-18,2017-12-21,11,$20.95,$230.45,Closed
PO-001793,OFF-BI-10001359,SUP-OFF-03,Prime Workplace Essentials,2017-12-18,2017-12-26,13,$278.31,"$3,618.03",Closed
PO-004685,TEC-PH-10004833,SUP-TEC-03,Apex Digital Wholesale,2017-12-18,2018-01-01,10,$18.25,$182.50,Closed
PO-000562,FUR-FU-10001918,SUP-FUR-01,Northwood Furnishings,2017-12-20,2018-01-04,21,$2.36,$49.56,Closed
PO-003955,TEC-AC-10002323,SUP-TEC-02,BlueCircuit Supply,2017-12-20,2017-12-30,18,$20.23,$364.14,Closed - Split Delivery
PO-000564,FUR-FU-10001934,SUP-FUR-03,Summit Office Interiors,2017-12-22,2018-01-05,18,$10.04,$180.72,Closed - Split Delivery
PO-000650,FUR-FU-10002878,SUP-FUR-02,Atlas Workspace Supply,2017-12-22,2018-01-11,23,$8.02,$184.46,Closed
PO-002088,OFF-BI-10003694,SUP-OFF-04,Evergreen Office Goods,2017-12-22,2017-12-28,14,$3.25,$45.50,Closed
PO-004193,TEC-MA-10000752,SUP-TEC-04,CoreLink Systems,2017-12-22,2018-01-01,21,$2.16,$45.36,Closed
PO-001329,OFF-AR-10001231,SUP-OFF-02,Metro Stationery Co.,2017-12-23,2018-01-04,23,$1.00,$23.00,Closed - Split Delivery
PO-001333,OFF-AR-10001246,SUP-OFF-04,Evergreen Office Goods,2017-12-23,2017-12-26,11,$1.47,$16.17,Closed
PO-001783,OFF-BI-10001267,SUP-OFF-02,Metro Stationery Co.,2017-12-23,2017-12-29,24,$2.60,$62.40,Closed
PO-002390,OFF-EN-10004773,SUP-OFF-01,Pinnacle Paper & Office,2017-12-23,2018-01-01,23,$11.54,$265.42,Closed
PO-002604,OFF-LA-10002945,SUP-OFF-01,Pinnacle Paper & Office,2017-12-23,2018-01-02,14,$4.47,$62.58,Closed
PO-004648,TEC-PH-10004345,SUP-TEC-04,CoreLink Systems,2017-12-23,2018-01-04,19,$87.07,"$1,654.33",Closed
PO-000470,FUR-FU-10000771,SUP-FUR-03,Summit Office Interiors,2017-12-24,2018-01-11,15,$2.85,$42.75,Closed
PO-001004,OFF-AP-10000027,SUP-OFF-04,Evergreen Office Goods,2017-12-24,2017-12-29,12,$3.10,$37.20,Closed
PO-002312,OFF-EN-10001990,SUP-OFF-04,Evergreen Office Goods,2017-12-24,2018-01-03,18,$2.93,$52.74,Closed
PO-003102,OFF-PA-10002986,SUP-OFF-02,Metro Stationery Co.,2017-12-24,2018-01-02,22,$2.80,$61.60,Closed
PO-003640,OFF-ST-10003716,SUP-OFF-01,Pinnacle Paper & Office,2017-12-24,2018-01-02,18,$116.04,"$2,088.72",Closed
PO-000231,FUR-CH-10002331,SUP-FUR-02,Atlas Workspace Supply,2017-12-25,2018-01-08,11,$107.93,"$1,187.23",Closed
PO-000303,FUR-CH-10003746,SUP-FUR-01,Northwood Furnishings,2017-12-25,2018-01-09,16,$148.94,"$2,383.04",Closed
PO-000675,FUR-FU-10003142,SUP-FUR-03,Summit Office Interiors,2017-12-25,2018-01-06,23,$2.87,$66.01,Closed
PO-001545,OFF-AR-10003811,SUP-OFF-02,Metro Stationery Co.,2017-12-25,2018-01-03,25,$1.36,$34.00,Closed
PO-004250,TEC-MA-10003356,SUP-TEC-01,Vertex Tech Distribution,2017-12-25,2018-01-10,18,$75.87,"$1,365.66",Closed
PO-001018,OFF-AP-10000252,SUP-OFF-03,Prime Workplace Essentials,2017-12-26,2018-01-02,12,$3.31,$39.72,Closed
PO-000191,FUR-CH-10001714,SUP-FUR-02,Atlas Workspace Supply,2017-12-29,2018-01-13,25,$63.66,"$1,591.50",Closed
PO-001072,OFF-AP-10001293,SUP-OFF-02,Metro Stationery Co.,2017-12-29,2018-01-04,18,$29.16,$524.88,Closed - Split Delivery
PO-003103,OFF-PA-10002986,SUP-OFF-02,Metro Stationery Co.,2017-12-29,2018-01-06,14,$2.80,$39.20,Closed
PO-003750,OFF-SU-10002557,SUP-OFF-01,Pinnacle Paper & Office,2017-12-29,2018-01-09,12,$2.11,$25.32,Closed
PO-001581,OFF-AR-10004269,SUP-OFF-02,Metro Stationery Co.,2017-12-30,2018-01-06,10,$1.87,$18.70,Closed
PO-001914,OFF-BI-10002194,SUP-OFF-03,Prime Workplace Essentials,2017-12-30,2018-01-03,16,$1.00,$16.00,Closed
PO-002126,OFF-BI-10003984,SUP-OFF-03,Prime Workplace Essentials,2017-12-31,2018-01-05,24,$14.97,$359.28,Closed
PO-003563,OFF-ST-10002554,SUP-OFF-03,Prime Workplace Essentials,2017-12-31,2018-01-06,13,$31.83,$413.79,Closed
PO-001887,OFF-BI-10002012,SUP-OFF-03,Prime Workplace Essentials,2018-01-01,2018-01-10,23,$1.00,$23.00,Closed
PO-003581,OFF-ST-10002743,SUP-OFF-01,Pinnacle Paper & Office,2018-01-01,2018-01-04,25,$88.85,"$2,221.25",Closed
PO-000941,FUR-TA-10002958,SUP-FUR-04,Cedar Contract Goods,2018-01-02,2018-01-17,23,$166.18,"$3,822.14",Closed
PO-003577,OFF-ST-10002615,SUP-OFF-01,Pinnacle Paper & Office,2018-01-02,2018-01-05,20,$76.04,"$1,520.80",Closed
PO-004222,TEC-MA-10002178,SUP-TEC-02,BlueCircuit Supply,2018-01-02,2018-01-11,15,$103.65,"$1,554.75",Closed
PO-002212,OFF-BI-10004584,SUP-OFF-03,Prime Workplace Essentials,2018-01-03,2018-01-09,18,$49.76,$895.68,Closed
PO-002235,OFF-BI-10004728,SUP-OFF-02,Metro Stationery Co.,2018-01-06,2018-01-14,19,$3.16,$60.04,Closed
PO-003402,OFF-ST-10000760,SUP-OFF-02,Metro Stationery Co.,2018-01-07,2018-01-17,12,$6.29,$75.48,Closed - Split Delivery
PO-003790,OFF-SU-10004884,SUP-OFF-03,Prime Workplace Essentials,2018-01-07,2018-01-15,22,$10.11,$222.42,Closed
PO-004195,TEC-MA-10000822,SUP-TEC-03,Apex Digital Wholesale,2018-01-07,2018-01-17,14,"$1,661.40","$23,259.60",Closed
PO-004169,TEC-CO-10003236,SUP-TEC-01,Vertex Tech Distribution,2018-01-10,2018-01-17,11,$229.22,"$2,521.42",Closed
PO-004236,TEC-MA-10002981,SUP-TEC-04,CoreLink Systems,2018-01-10,2018-01-18,12,$117.42,"$1,409.04",Closed
PO-002106,OFF-BI-10003727,SUP-OFF-03,Prime Workplace Essentials,2018-01-14,2018-01-22,23,$1.30,$29.90,Closed
PO-004435,TEC-PH-10001924,SUP-TEC-02,BlueCircuit Supply,2018-01-14,2018-01-27,12,$18.57,$222.84,Closed
PO-001012,OFF-AP-10000159,SUP-OFF-02,Metro Stationery Co.,2018-01-15,2018-01-24,16,$16.84,$269.44,Closed
PO-001758,OFF-BI-10001098,SUP-OFF-03,Prime Workplace Essentials,2018-01-15,2018-01-20,24,$4.24,$101.76,Closed
PO-000518,FUR-FU-10001487,SUP-FUR-03,Summit Office Interiors,2018-01-16,2018-01-25,11,$14.76,$162.36,Closed
PO-000642,FUR-FU-10002759,SUP-FUR-02,Atlas Workspace Supply,2018-01-19,2018-02-06,21,$10.44,$219.24,Closed
PO-001046,OFF-AP-10000828,SUP-OFF-01,Pinnacle Paper & Office,2018-01-19,2018-01-27,23,$38.17,$877.91,Closed
PO-002630,OFF-LA-10003714,SUP-OFF-03,Prime Workplace Essentials,2018-01-19,2018-01-24,14,$1.00,$14.00,Closed
PO-002976,OFF-PA-10001970,SUP-OFF-04,Evergreen Office Goods,2018-01-19,2018-01-29,12,$16.69,$200.28,Closed - Split Delivery
PO-004219,TEC-MA-10002109,SUP-TEC-02,BlueCircuit Supply,2018-01-20,2018-01-31,11,$88.06,$968.66,Closed
PO-004701,TEC-PH-10004922,SUP-TEC-03,Apex Digital Wholesale,2018-01-20,2018-02-05,13,$29.61,$384.93,Closed
PO-000026,FUR-BO-10001619,SUP-FUR-03,Summit Office Interiors,2018-01-21,2018-02-10,24,$59.67,"$1,432.08",Closed
PO-001644,OFF-BI-10000138,SUP-OFF-03,Prime Workplace Essentials,2018-01-21,2018-01-31,20,$1.65,$33.00,Closed - Split Delivery
PO-004170,TEC-CO-10003236,SUP-TEC-01,Vertex Tech Distribution,2018-01-22,2018-01-30,25,$229.22,"$5,730.50",Closed - Split Delivery
PO-001858,OFF-BI-10001757,SUP-OFF-03,Prime Workplace Essentials,2018-01-23,2018-01-28,21,$2.24,$47.04,Closed - Split Delivery
PO-003295,OFF-PA-10004621,SUP-OFF-03,Prime Workplace Essentials,2018-01-23,2018-01-30,19,$2.84,$53.96,Closed
PO-003912,TEC-AC-10001874,SUP-TEC-03,Apex Digital Wholesale,2018-01-23,2018-02-03,20,$46.16,$923.20,Closed
PO-004637,TEC-PH-10004100,SUP-TEC-03,Apex Digital Wholesale,2018-01-23,2018-02-03,15,$8.77,$131.55,Closed - Split Delivery
PO-001086,OFF-AP-10001492,SUP-OFF-04,Evergreen Office Goods,2018-01-24,2018-01-30,24,$4.96,$119.04,Closed
PO-004289,TEC-PH-10000193,SUP-TEC-04,CoreLink Systems,2018-01-24,2018-02-02,17,$36.89,$627.13,Closed
PO-002413,OFF-FA-10000611,SUP-OFF-03,Prime Workplace Essentials,2018-01-26,2018-02-05,10,$1.00,$10.00,Closed
PO-001574,OFF-AR-10004078,SUP-OFF-03,Prime Workplace Essentials,2018-01-27,2018-02-02,18,$3.21,$57.78,Closed - Split Delivery
PO-003843,TEC-AC-10000927,SUP-TEC-03,Apex Digital Wholesale,2018-01-27,2018-02-10,20,$27.45,$549.00,Closed
PO-004290,TEC-PH-10000193,SUP-TEC-04,CoreLink Systems,2018-01-27,2018-02-07,22,$36.89,$811.58,Closed
PO-000757,FUR-FU-10003976,SUP-FUR-04,Cedar Contract Goods,2018-01-28,2018-02-13,14,$14.48,$202.72,Closed
PO-003827,TEC-AC-10000580,SUP-TEC-03,Apex Digital Wholesale,2018-01-28,2018-02-04,24,$38.01,$912.24,Closed
PO-001323,OFF-AR-10001216,SUP-OFF-04,Evergreen Office Goods,2018-01-29,2018-02-06,10,$2.66,$26.60,Closed
PO-003733,OFF-SU-10001664,SUP-OFF-01,Pinnacle Paper & Office,2018-01-29,2018-02-03,11,$5.85,$64.35,Closed
PO-000214,FUR-CH-10002044,SUP-FUR-03,Summit Office Interiors,2018-01-30,2018-02-15,20,$66.44,"$1,328.80",Closed
PO-001327,OFF-AR-10001227,SUP-OFF-02,Metro Stationery Co.,2018-01-30,2018-02-06,15,$1.13,$16.95,Closed - Split Delivery
PO-001516,OFF-AR-10003602,SUP-OFF-03,Prime Workplace Essentials,2018-01-30,2018-02-06,14,$2.77,$38.78,Closed
PO-001743,OFF-BI-10001036,SUP-OFF-01,Pinnacle Paper & Office,2018-01-30,2018-02-09,17,$2.38,$40.46,Closed - Split Delivery
PO-002113,OFF-BI-10003910,SUP-OFF-04,Evergreen Office Goods,2018-01-30,2018-02-05,20,$4.33,$86.60,Closed
PO-000427,FUR-FU-10000293,SUP-FUR-02,Atlas Workspace Supply,2018-02-02,2018-02-16,12,$25.73,$308.76,Closed
PO-002064,OFF-BI-10003638,SUP-OFF-02,Metro Stationery Co.,2018-02-02,2018-02-13,14,$4.35,$60.90,Closed
PO-004220,TEC-MA-10002109,SUP-TEC-02,BlueCircuit Supply,2018-02-02,2018-02-13,14,$88.06,"$1,232.84",Closed
PO-004470,TEC-PH-10002293,SUP-TEC-03,Apex Digital Wholesale,2018-02-02,2018-02-14,11,$8.69,$95.59,Closed
PO-001665,OFF-BI-10000301,SUP-OFF-02,Metro Stationery Co.,2018-02-03,2018-02-09,15,$2.11,$31.65,Closed
PO-001898,OFF-BI-10002071,SUP-OFF-02,Metro Stationery Co.,2018-02-03,2018-02-10,15,$1.53,$22.95,Closed - Split Delivery
PO-002221,OFF-BI-10004632,SUP-OFF-03,Prime Workplace Essentials,2018-02-05,2018-02-16,15,$107.78,"$1,616.70",Closed
PO-003859,TEC-AC-10001114,SUP-TEC-04,CoreLink Systems,2018-02-06,2018-02-14,10,$20.28,$202.80,Closed
